---,QuestId,Name,BuddyId,Order,IsReChallenge,Difficulty,KindId,ModeId,IsDev
404,4001,エア・リアル殲滅作戦１,4,1,True,1,0,1,False
405,4002,マグ殲滅作戦１,4,2,True,1,0,1,False
406,4003,ポート奪還作戦１,4,3,True,1,0,1,False
407,4004,Sマグ討伐作戦,4,4,True,2,0,1,False
408,4005,アサルトの実戦１,4,5,True,2,0,1,False
409,4006,ヴァンガードの実戦１,4,6,True,2,0,1,False
410,4007,サポートの実戦１,4,7,True,2,0,1,False
411,4008,射撃武器の訓練１,4,8,True,3,0,1,False
412,4009,格闘武器の訓練１,4,9,True,3,0,1,False
413,4010,戦略的撤退,4,10,False,1,0,1,False
414,4011,イサドラからの依頼１,4,11,False,1,0,1,False
415,4012,コミュニケーション,4,12,False,1,0,1,False
416,4013,勝利の星,4,13,False,2,0,1,False
417,4014,クリスマス作戦１【12/25まで】,4,14,True,1,1,1,False
418,4015,クリスマス作戦２【12/25まで】,4,15,True,2,2,1,False
419,4016,クリスマス作戦３【12/25まで】,4,16,True,4,3,1,False
420,4017,お正月クエスト【1/31まで】,4,17,True,1,4,1,False
421,4018,作戦報告,4,18,False,1,0,1,False
422,4019,タワー破壊作戦,4,19,True,2,0,1,True
423,4020,イサドラと特訓１,4,20,True,3,0,1,True
424,4021,イサドラからの依頼２,4,21,False,2,0,1,False
425,4022,エア・グランデ討伐作戦,4,22,True,2,0,1,False
426,4023,敵兵器破壊作戦,4,23,True,3,0,1,True
427,4024,飛行訓練,4,24,False,2,0,1,False
428,4025,ポート防衛作戦,4,25,True,3,0,1,True
429,4026,イサドラと特訓２,4,26,True,4,0,1,True
430,4027,アクロバティック飛行,4,27,False,1,0,1,False
431,4028,ベストプレイヤー,4,28,True,3,0,1,True
432,4029,トッププレイヤー,4,29,True,4,0,1,True
433,4030,チョコレート作戦,4,30,True,2,0,1,True
434,4031,お内裏様とお雛様？,4,31,True,2,0,1,True
435,4032,天の川を翔ける,4,32,True,2,0,1,True
436,4033,夏祭り射的作戦,4,33,True,2,0,1,True
437,4034,お菓子か弾丸か,4,34,True,2,0,1,True
438,4035,星のバレンタイン【2/14まで】,4,35,True,1,5,1,False
439,4037,イサドラの誕生日１【9/19まで】,4,36,False,1,0,1,False
440,4038,イサドラの誕生日２【9/19まで】,4,37,False,1,0,1,False
441,4039,イサドラの誕生日３【9/19まで】,4,38,False,2,0,1,False
442,4040,イサドラの誕生日４【9/19まで】,4,39,False,3,0,1,False
443,4041,戦術的戦闘訓練１,4,40,True,2,0,1,False
444,4042,イサドラとスキルアップ１,4,41,False,1,0,1,False
445,4043,アサルトの実戦２,4,42,True,2,0,1,False
446,4044,ヴァンガードの実戦２,4,43,True,2,0,1,False
447,4045,サポートの実戦２,4,44,True,2,0,1,False
448,4046,イサドラとスキルアップ２,4,45,False,2,0,1,False
449,4047,For the Win,4,46,False,2,0,1,False
450,4048,天駆ける星の煌めき,4,47,False,3,0,1,True
451,4049,6月の花嫁１【6/25まで】,4,48,True,1,6,1,False
452,4050,6月の花嫁２【6/25まで】,4,49,False,2,0,1,False
453,4051,6月の花嫁３【6/25まで】,4,50,False,3,0,1,False
454,4052,夏だ！みんな集合【7/30まで】,4,51,False,1,7,1,False
455,4053,あつはなっちぃーぜ！【7/30まで】,4,52,False,2,8,1,False
456,4054,あっちぃ勝負！【7/30まで】,4,53,False,3,9,1,False
457,4055,負けねぇぜ！！【7/30まで】,4,54,False,3,10,1,False
458,4056,Fighting Spirit,4,55,True,3,0,1,False
459,4057,イサドラの特別指導１,4,56,False,1,0,1,False
460,4058,君と私で,4,57,False,1,0,1,False
461,4059,２つの翼,4,58,False,2,0,1,False
462,4060,絆の力,4,59,False,2,0,1,False
463,4061,背中は預けた,4,60,True,3,14,1,False
464,4066,月より団子１【10/10まで】,4,61,False,1,15,1,False
465,4067,月より団子２【10/10まで】,4,62,False,2,16,1,False
466,4068,月より団子３【10/10まで】,4,63,False,2,17,1,False
467,4069,月より団子４【10/10まで】,4,64,False,3,18,1,False
468,4070,ベロベロバー！１【11/14まで】,4,65,False,1,19,1,False
469,4071,ベロベロバー！２【11/14まで】,4,66,False,2,20,1,False
470,4072,ベロベロバー！３【11/14まで】,4,67,False,2,21,1,False
471,4073,ベロベロバー！４【11/14まで】,4,68,False,3,22,1,False
472,4074,キザナ共闘戦線クエスト1,4,69,False,1,23,20,False
473,4075,キザナ共闘戦線クエスト2,4,70,False,1,24,20,False
474,4076,キザナ共闘戦線クエスト3,4,71,False,1,25,20,False
475,4077,キザナ共闘戦線クエスト4,4,72,False,2,26,20,False
476,4078,キザナ共闘戦線クエスト5,4,73,False,2,27,20,False
477,4079,キザナ共闘戦線クエスト6,4,74,False,2,28,20,False
478,4080,キザナ共闘戦線クエスト7,4,75,False,3,29,20,False
479,4081,防御は最大の攻撃,4,76,False,1,0,1,False
480,4082,速さが足りない！！,4,77,False,1,0,1,False
481,4083,トリガーハッピー♪,4,78,False,2,0,30,False
482,4084,最の高なクリスマスを１【12/29まで】,4,79,False,1,30,30,False
483,4085,最の高なクリスマスを２【12/29まで】,4,80,False,2,31,30,False
484,4086,最の高なクリスマスを３【12/29まで】,4,81,False,2,32,30,False
485,4087,最の高なクリスマスを４【12/29まで】,4,82,False,3,33,30,False
486,4088,お正月チャレンジクエスト１【1/21まで】,4,83,False,1,34,30,False
487,4089,お正月チャレンジクエスト２【1/21まで】,4,84,False,2,35,30,False
488,4090,お正月チャレンジクエスト３【1/21まで】,4,85,False,3,0,30,False
489,4091,お正月チャレンジクエスト４【1/21まで】,4,86,False,3,36,30,False
490,4092,チョコっと甘～い出撃１【2/18まで】,4,87,False,1,38,30,False
491,4093,チョコっと甘～い出撃２【2/18まで】,4,88,False,2,39,30,False
492,4094,チョコっと甘～い出撃３【2/18まで】,4,89,False,3,40,30,False
493,4095,チョコっと甘～い出撃４【2/18まで】,4,90,False,3,41,30,False
494,4100,ズバッとやって、カッキーン,4,100,False,2,0,30,False
495,4101,油断大敵なお姉さん,4,101,False,2,0,30,False
496,4102,敵のエア・グランデを発見！,4,102,False,2,0,30,False
497,4103,完全無欠のキラキラリーン☆,4,103,False,2,0,30,False
498,4104,レイカの誕生日２－１【3/3まで】,4,104,False,1,0,30,False
499,4105,レイカの誕生日２－２【3/3まで】,4,105,False,2,0,30,False
500,4106,レイカの誕生日２－３【3/3まで】,4,106,False,3,0,30,False
501,4107,レイカの誕生日２－４【3/3まで】,4,107,False,3,0,1,False
502,4108,ヒカリの誕生日２－１【5/5まで】,4,108,False,1,0,30,False
503,4109,ヒカリの誕生日２－２【5/5まで】,4,109,False,2,0,30,False
504,4110,ヒカリの誕生日２－３【5/5まで】,4,110,False,3,0,30,False
505,4111,ヒカリの誕生日２－４【5/5まで】,4,111,False,3,0,1,False
506,4112,カズマの誕生日２－１【6/23まで】,4,112,False,1,0,30,False
507,4113,カズマの誕生日２－２【6/23まで】,4,113,False,2,0,30,False
508,4114,カズマの誕生日２－３【6/23まで】,4,114,False,3,0,30,False
509,4115,カズマの誕生日２－４【6/23まで】,4,115,False,3,0,1,False
510,4116,シャーリーの誕生日２－１【8/18まで】,4,116,False,1,0,30,False
511,4117,シャーリーの誕生日２－２【8/18まで】,4,117,False,2,0,30,False
512,4118,シャーリーの誕生日２－３【8/18まで】,4,118,False,3,0,30,False
513,4119,シャーリーの誕生日２－４【8/18まで】,4,119,False,3,0,1,False
514,4120,お返しチョ～だい！１【3/24まで】,4,120,False,1,42,30,False
515,4121,お返しチョ～だい！２【3/24まで】,4,121,False,2,43,30,False
516,4122,お返しチョ～だい！３【3/24まで】,4,122,False,3,44,30,False
517,4123,お返しチョ～だい！４【3/24まで】,4,123,False,3,45,1,False
518,4124,花より団子だべ１【4/14まで】,4,124,False,1,46,30,False
519,4125,花より団子だべ２【4/14まで】,4,125,False,2,47,30,False
520,4126,花より団子だべ３【4/14まで】,4,126,False,3,48,30,False
521,4127,花より団子だべ４【4/14まで】,4,127,False,3,49,1,False
522,4128,あっぱれ五月晴れ！１【5/26まで】,4,128,False,1,50,30,False
523,4129,あっぱれ五月晴れ！２【5/26まで】,4,129,False,2,51,30,False
524,4130,あっぱれ五月晴れ！３【5/26まで】,4,130,False,2,52,30,False
525,4131,あっぱれ五月晴れ！４【5/26まで】,4,131,False,3,53,30,False
526,4132,宇宙でめぐり会う二人１【7/14まで】,4,132,False,1,54,30,False
527,4133,宇宙でめぐり会う二人２【7/14まで】,4,133,False,2,55,30,False
528,4134,宇宙でめぐり会う二人３【7/14まで】,4,134,False,2,56,30,False
529,4135,宇宙でめぐり会う二人４【7/14まで】,4,135,False,3,57,1,False
530,4136,初夏を駆ける１【8/4まで】,4,136,False,1,58,30,False
531,4137,初夏を駆ける２【8/4まで】,4,137,False,2,59,30,False
532,4138,初夏を駆ける３【8/4まで】,4,138,False,3,60,30,False
533,4139,初夏を駆ける４【8/4まで】,4,139,False,3,61,30,False
534,4140,あっちぃーの夏盛り！１【8/25まで】,4,140,False,1,62,30,False
535,4141,あっちぃーの夏盛り！２【8/25まで】,4,141,False,2,63,30,False
536,4142,あっちぃーの夏盛り！３【8/25まで】,4,142,False,2,64,1,False
537,4143,あっちぃーの夏盛り！４【8/25まで】,4,143,False,3,65,1,False
538,5001,エア・リアル殲滅作戦１,5,1,True,1,0,1,False
539,5002,マグ殲滅作戦１,5,2,True,1,0,1,False
540,5003,ポート奪還作戦１,5,3,True,1,0,1,False
541,5004,Sマグ討伐作戦,5,4,True,2,0,1,False
542,5005,アサルトの実戦１,5,5,True,2,0,1,False
543,5006,ヴァンガードの実戦１,5,6,True,2,0,1,False
544,5007,サポートの実戦１,5,7,True,2,0,1,False
545,5008,射撃武器の訓練１,5,8,True,3,0,1,False
546,5009,格闘武器の訓練１,5,9,True,3,0,1,False
547,5010,戦略的撤退,5,10,False,1,0,1,False
548,5011,ナギからの依頼１,5,11,False,1,0,1,False
549,5012,コミュニケーション,5,12,False,1,0,1,False
550,5013,勝利の星,5,13,False,2,0,1,False
551,5014,クリスマス作戦１【12/25まで】,5,14,True,1,1,1,False
552,5015,クリスマス作戦２【12/25まで】,5,15,True,2,2,1,False
553,5016,クリスマス作戦３【12/25まで】,5,16,True,4,3,1,False
554,5017,お正月クエスト【1/31まで】,5,17,True,1,4,1,False
555,5018,作戦報告,5,18,False,1,0,1,False
556,5019,タワー破壊作戦,5,19,True,2,0,1,True
557,5020,ナギと特訓１,5,20,True,3,0,1,True
558,5021,ナギからの依頼２,5,21,False,2,0,1,False
559,5022,エア・グランデ討伐作戦,5,22,True,2,0,1,False
560,5023,敵兵器破壊作戦,5,23,True,3,0,1,True
561,5024,飛行訓練,5,24,False,2,0,1,False
562,5025,ポート防衛作戦,5,25,True,3,0,1,True
563,5026,ナギと特訓２,5,26,True,4,0,1,True
564,5027,アクロバティック飛行,5,27,False,1,0,1,False
565,5028,ベストプレイヤー,5,28,True,3,0,1,True
566,5029,トッププレイヤー,5,29,True,4,0,1,True
567,5030,チョコレート作戦,5,30,True,2,0,1,True
568,5031,お内裏様とお雛様？,5,31,True,2,0,1,True
569,5032,天の川を翔ける,5,32,True,2,0,1,True
570,5033,夏祭り射的作戦,5,33,True,2,0,1,True
571,5034,お菓子か弾丸か,5,34,True,2,0,1,True
572,5035,星のバレンタイン【2/14まで】,5,35,True,1,5,1,False
573,5037,ナギの誕生日１【12/28まで】,5,36,False,1,0,1,False
574,5038,ナギの誕生日２【12/28まで】,5,37,False,1,0,1,False
575,5039,ナギの誕生日３【12/28まで】,5,38,False,2,0,1,False
576,5040,ナギの誕生日４【12/28まで】,5,39,False,3,0,1,False
577,5041,戦術的戦闘訓練１,5,40,True,2,0,1,False
578,5042,ナギとスキルアップ１,5,41,False,1,0,1,False
579,5043,アサルトの実戦２,5,42,True,2,0,1,False
580,5044,ヴァンガードの実戦２,5,43,True,2,0,1,False
581,5045,サポートの実戦２,5,44,True,2,0,1,False
582,5046,ナギとスキルアップ２,5,45,False,2,0,1,False
583,5047,For the Win,5,46,False,2,0,1,False
584,5048,天駆ける星の煌めき,5,47,False,3,0,1,True
585,5049,6月の花婿１【6/25まで】,5,48,True,1,6,1,False
586,5050,6月の花婿２【6/25まで】,5,49,False,2,0,1,False
587,5051,6月の花婿３【6/25まで】,5,50,False,3,0,1,False
588,5052,夏だ！みんな集合【7/30まで】,5,51,False,1,7,1,False
589,5053,あつはなっちぃーぜ！【7/30まで】,5,52,False,2,8,1,False
590,5054,あっちぃ勝負！【7/30まで】,5,53,False,3,9,1,False
591,5055,負けねぇぜ！！【7/30まで】,5,54,False,3,10,1,False
592,5056,Fighting Spirit,5,55,True,3,0,1,False
593,5057,ナギの特別指導１,5,56,False,1,0,1,False
594,5058,君と私で,5,57,False,1,0,1,False
595,5059,２つの翼,5,58,False,2,0,1,False
596,5060,絆の力,5,59,False,2,0,1,False
597,5061,背中は預けた,5,60,True,3,14,1,False
598,5066,月より団子１【10/10まで】,5,61,False,1,15,1,False
599,5067,月より団子２【10/10まで】,5,62,False,2,16,1,False
600,5068,月より団子３【10/10まで】,5,63,False,2,17,1,False
601,5069,月より団子４【10/10まで】,5,64,False,3,18,1,False
602,5070,ベロベロバー！１【11/14まで】,5,65,False,1,19,1,False
603,5071,ベロベロバー！２【11/14まで】,5,66,False,2,20,1,False
604,5072,ベロベロバー！３【11/14まで】,5,67,False,2,21,1,False
605,5073,ベロベロバー！４【11/14まで】,5,68,False,3,22,1,False
606,5074,キザナ共闘戦線クエスト1,5,69,False,1,23,20,False
607,5075,キザナ共闘戦線クエスト2,5,70,False,1,24,20,False
608,5076,キザナ共闘戦線クエスト3,5,71,False,1,25,20,False
609,5077,キザナ共闘戦線クエスト4,5,72,False,2,26,20,False
610,5078,キザナ共闘戦線クエスト5,5,73,False,2,27,20,False
611,5079,キザナ共闘戦線クエスト6,5,74,False,2,28,20,False
612,5080,キザナ共闘戦線クエスト7,5,75,False,3,29,20,False
613,5081,防御は最大の攻撃,5,76,False,1,0,1,False
614,5082,速さが足りない！！,5,77,False,1,0,1,False
615,5083,トリガーハッピー♪,5,78,False,2,0,30,False
616,5084,最の高なクリスマスを１【12/29まで】,5,79,False,1,30,30,False
617,5085,最の高なクリスマスを２【12/29まで】,5,80,False,2,31,30,False
618,5086,最の高なクリスマスを３【12/29まで】,5,81,False,2,32,30,False
619,5087,最の高なクリスマスを４【12/29まで】,5,82,False,3,33,30,False
620,5088,お正月チャレンジクエスト１【1/21まで】,5,83,False,1,34,30,False
621,5089,お正月チャレンジクエスト２【1/21まで】,5,84,False,2,35,30,False
622,5090,お正月チャレンジクエスト３【1/21まで】,5,85,False,3,0,30,False
623,5091,お正月チャレンジクエスト４【1/21まで】,5,86,False,3,36,30,False
624,5092,チョコっと甘～い出撃１【2/18まで】,5,87,False,1,38,30,False
625,5093,チョコっと甘～い出撃２【2/18まで】,5,88,False,2,39,30,False
626,5094,チョコっと甘～い出撃３【2/18まで】,5,89,False,3,40,30,False
627,5095,チョコっと甘～い出撃４【2/18まで】,5,90,False,3,41,30,False
628,5100,ズバッとやって、カッキーン,5,100,False,2,0,30,False
629,5101,油断大敵なお姉さん,5,101,False,2,0,30,False
630,5102,敵のエア・グランデを発見！,5,102,False,2,0,30,False
631,5103,完全無欠のキラキラリーン☆,5,103,False,2,0,30,False
632,5104,レイカの誕生日２－１【3/3まで】,5,104,False,1,0,30,False
633,5105,レイカの誕生日２－２【3/3まで】,5,105,False,2,0,30,False
634,5106,レイカの誕生日２－３【3/3まで】,5,106,False,3,0,30,False
635,5107,レイカの誕生日２－４【3/3まで】,5,107,False,3,0,1,False
636,5108,ヒカリの誕生日２－１【5/5まで】,5,108,False,1,0,30,False
637,5109,ヒカリの誕生日２－２【5/5まで】,5,109,False,2,0,30,False
638,5110,ヒカリの誕生日２－３【5/5まで】,5,110,False,3,0,30,False
639,5111,ヒカリの誕生日２－４【5/5まで】,5,111,False,3,0,1,False
640,5112,カズマの誕生日２－１【6/23まで】,5,112,False,1,0,30,False
641,5113,カズマの誕生日２－２【6/23まで】,5,113,False,2,0,30,False
642,5114,カズマの誕生日２－３【6/23まで】,5,114,False,3,0,30,False
643,5115,カズマの誕生日２－４【6/23まで】,5,115,False,3,0,1,False
644,5116,シャーリーの誕生日２－１【8/18まで】,5,116,False,1,0,30,False
645,5117,シャーリーの誕生日２－２【8/18まで】,5,117,False,2,0,30,False
646,5118,シャーリーの誕生日２－３【8/18まで】,5,118,False,3,0,30,False
647,5119,シャーリーの誕生日２－４【8/18まで】,5,119,False,3,0,1,False
648,5120,お返しチョ～だい！１【3/24まで】,5,120,False,1,42,30,False
649,5121,お返しチョ～だい！２【3/24まで】,5,121,False,2,43,30,False
650,5122,お返しチョ～だい！３【3/24まで】,5,122,False,3,44,30,False
651,5123,お返しチョ～だい！４【3/24まで】,5,123,False,3,45,1,False
652,5124,花より団子だべ１【4/14まで】,5,124,False,1,46,30,False
653,5125,花より団子だべ２【4/14まで】,5,125,False,2,47,30,False
654,5126,花より団子だべ３【4/14まで】,5,126,False,3,48,30,False
655,5127,花より団子だべ４【4/14まで】,5,127,False,3,49,1,False
656,5128,あっぱれ五月晴れ！１【5/26まで】,5,128,False,1,50,30,False
657,5129,あっぱれ五月晴れ！２【5/26まで】,5,129,False,2,51,30,False
658,5130,あっぱれ五月晴れ！３【5/26まで】,5,130,False,2,52,30,False
659,5131,あっぱれ五月晴れ！４【5/26まで】,5,131,False,3,53,30,False
660,5132,宇宙でめぐり会う二人１【7/14まで】,5,132,False,1,54,30,False
661,5133,宇宙でめぐり会う二人２【7/14まで】,5,133,False,2,55,30,False
662,5134,宇宙でめぐり会う二人３【7/14まで】,5,134,False,2,56,30,False
663,5135,宇宙でめぐり会う二人４【7/14まで】,5,135,False,3,57,1,False
664,5136,初夏を駆ける１【8/4まで】,5,136,False,1,58,30,False
665,5137,初夏を駆ける２【8/4まで】,5,137,False,2,59,30,False
666,5138,初夏を駆ける３【8/4まで】,5,138,False,3,60,30,False
667,5139,初夏を駆ける４【8/4まで】,5,139,False,3,61,30,False
668,5140,あっちぃーの夏盛り！１【8/25まで】,5,140,False,1,62,30,False
669,5141,あっちぃーの夏盛り！２【8/25まで】,5,141,False,2,63,30,False
670,5142,あっちぃーの夏盛り！３【8/25まで】,5,142,False,2,64,1,False
671,5143,あっちぃーの夏盛り！４【8/25まで】,5,143,False,3,65,1,False
672,6001,エア・リアル殲滅作戦１,6,1,True,1,0,1,False
673,6002,マグ殲滅作戦１,6,2,True,1,0,1,False
674,6003,ポート奪還作戦１,6,3,True,1,0,1,False
675,6004,Sマグ討伐作戦,6,4,True,2,0,1,False
676,6005,アサルトの実戦１,6,5,True,2,0,1,False
677,6006,ヴァンガードの実戦１,6,6,True,2,0,1,False
678,6007,サポートの実戦１,6,7,True,2,0,1,False
679,6008,射撃武器の訓練１,6,8,True,3,0,1,False
680,6009,格闘武器の訓練１,6,9,True,3,0,1,False
681,6010,戦略的撤退,6,10,False,1,0,1,False
682,6011,カズマからの依頼１,6,11,False,1,0,1,False
683,6012,コミュニケーション,6,12,False,1,0,1,False
684,6013,勝利の星,6,13,False,2,0,1,False
685,6014,クリスマス作戦１【12/25まで】,6,14,True,1,1,1,False
686,6015,クリスマス作戦２【12/25まで】,6,15,True,2,2,1,False
687,6016,クリスマス作戦３【12/25まで】,6,16,True,4,3,1,False
688,6017,お正月クエスト【1/31まで】,6,17,True,1,4,1,False
689,6018,作戦報告,6,18,False,1,0,1,False
690,6019,タワー破壊作戦,6,19,True,2,0,1,True
691,6020,カズマと特訓１,6,20,True,3,0,1,True
692,6021,カズマからの依頼２,6,21,False,2,0,1,False
693,6022,エア・グランデ討伐作戦,6,22,True,2,0,1,False
694,6023,敵兵器破壊作戦,6,23,True,3,0,1,True
695,6024,飛行訓練,6,24,False,2,0,1,False
696,6025,ポート防衛作戦,6,25,True,3,0,1,True
697,6026,カズマと特訓２,6,26,True,4,0,1,True
698,6027,アクロバティック飛行,6,27,False,1,0,1,False
699,6028,ベストプレイヤー,6,28,True,3,0,1,True
700,6029,トッププレイヤー,6,29,True,4,0,1,True
701,6030,チョコレート作戦,6,30,True,2,0,1,True
702,6031,お内裏様とお雛様？,6,31,True,2,0,1,True
703,6032,天の川を翔ける,6,32,True,2,0,1,True
704,6033,夏祭り射的作戦,6,33,True,2,0,1,True
705,6034,お菓子か弾丸か,6,34,True,2,0,1,True
706,6035,星のバレンタイン【2/14まで】,6,35,True,1,5,1,False
707,6037,カズマの誕生日１【6/23まで】,6,36,False,1,0,1,False
708,6038,カズマの誕生日２【6/23まで】,6,37,False,1,0,1,False
709,6039,カズマの誕生日３【6/23まで】,6,38,False,2,0,1,False
710,6040,カズマの誕生日４【6/23まで】,6,39,False,3,0,1,False
711,6041,戦術的戦闘訓練１,6,40,True,2,0,1,False
712,6042,カズマとスキルアップ１,6,41,False,1,0,1,False
713,6043,アサルトの実戦２,6,42,True,2,0,1,False
714,6044,ヴァンガードの実戦２,6,43,True,2,0,1,False
715,6045,サポートの実戦２,6,44,True,2,0,1,False
716,6046,カズマとスキルアップ２,6,45,False,2,0,1,False
717,6047,For the Win,6,46,False,2,0,1,False
718,6048,天駆ける星の煌めき,6,47,False,3,0,1,True
719,6049,6月の花婿１【6/25まで】,6,48,True,1,6,1,False
720,6050,6月の花婿２【6/25まで】,6,49,False,2,0,1,False
721,6051,6月の花婿３【6/25まで】,6,50,False,3,0,1,False
722,6052,夏だ！みんな集合【7/30まで】,6,51,False,1,7,1,False
723,6053,あつはなっちぃーぜ！【7/30まで】,6,52,False,2,8,1,False
724,6054,あっちぃ勝負！【7/30まで】,6,53,False,3,9,1,False
725,6055,負けねぇぜ！！【7/30まで】,6,54,False,3,10,1,False
726,6056,Fighting Spirit,6,55,True,3,0,1,False
727,6057,カズマの特別指導１,6,56,False,1,0,1,False
728,6058,君と私で,6,57,False,1,0,1,False
729,6059,２つの翼,6,58,False,2,0,1,False
730,6060,絆の力,6,59,False,2,0,1,False
731,6061,背中は預けた,6,60,True,3,14,1,False
732,6066,月より団子１【10/10まで】,6,61,False,1,15,1,False
733,6067,月より団子２【10/10まで】,6,62,False,2,16,1,False
734,6068,月より団子３【10/10まで】,6,63,False,2,17,1,False
735,6069,月より団子４【10/10まで】,6,64,False,3,18,1,False
736,6070,ベロベロバー！１【11/14まで】,6,65,False,1,19,1,False
737,6071,ベロベロバー！２【11/14まで】,6,66,False,2,20,1,False
738,6072,ベロベロバー！３【11/14まで】,6,67,False,2,21,1,False
739,6073,ベロベロバー！４【11/14まで】,6,68,False,3,22,1,False
740,6074,キザナ共闘戦線クエスト1,6,69,False,1,23,20,False
741,6075,キザナ共闘戦線クエスト2,6,70,False,1,24,20,False
742,6076,キザナ共闘戦線クエスト3,6,71,False,1,25,20,False
743,6077,キザナ共闘戦線クエスト4,6,72,False,2,26,20,False
744,6078,キザナ共闘戦線クエスト5,6,73,False,2,27,20,False
745,6079,キザナ共闘戦線クエスト6,6,74,False,2,28,20,False
746,6080,キザナ共闘戦線クエスト7,6,75,False,3,29,20,False
747,6081,防御は最大の攻撃,6,76,False,1,0,1,False
748,6082,速さが足りない！！,6,77,False,1,0,1,False
749,6083,トリガーハッピー♪,6,78,False,2,0,30,False
750,6084,最の高なクリスマスを１【12/29まで】,6,79,False,1,30,30,False
751,6085,最の高なクリスマスを２【12/29まで】,6,80,False,2,31,30,False
752,6086,最の高なクリスマスを３【12/29まで】,6,81,False,2,32,30,False
753,6087,最の高なクリスマスを４【12/29まで】,6,82,False,3,33,30,False
754,6088,お正月チャレンジクエスト１【1/21まで】,6,83,False,1,34,30,False
755,6089,お正月チャレンジクエスト２【1/21まで】,6,84,False,2,35,30,False
756,6090,お正月チャレンジクエスト３【1/21まで】,6,85,False,3,0,30,False
757,6091,お正月チャレンジクエスト４【1/21まで】,6,86,False,3,36,30,False
758,6092,チョコっと甘～い出撃１【2/18まで】,6,87,False,1,38,30,False
759,6093,チョコっと甘～い出撃２【2/18まで】,6,88,False,2,39,30,False
760,6094,チョコっと甘～い出撃３【2/18まで】,6,89,False,3,40,30,False
761,6095,チョコっと甘～い出撃４【2/18まで】,6,90,False,3,41,30,False
762,6100,ズバッとやって、カッキーン,6,100,False,2,0,30,False
763,6101,油断大敵なお姉さん,6,101,False,2,0,30,False
764,6102,敵のエア・グランデを発見！,6,102,False,2,0,30,False
765,6103,完全無欠のキラキラリーン☆,6,103,False,2,0,30,False
766,6104,レイカの誕生日２－１【3/3まで】,6,104,False,1,0,30,False
767,6105,レイカの誕生日２－２【3/3まで】,6,105,False,2,0,30,False
768,6106,レイカの誕生日２－３【3/3まで】,6,106,False,3,0,30,False
769,6107,レイカの誕生日２－４【3/3まで】,6,107,False,3,0,1,False
770,6108,ヒカリの誕生日２－１【5/5まで】,6,108,False,1,0,30,False
771,6109,ヒカリの誕生日２－２【5/5まで】,6,109,False,2,0,30,False
772,6110,ヒカリの誕生日２－３【5/5まで】,6,110,False,3,0,30,False
773,6111,ヒカリの誕生日２－４【5/5まで】,6,111,False,3,0,1,False
774,6112,カズマの誕生日２－１【6/23まで】,6,112,False,1,0,30,False
775,6113,カズマの誕生日２－２【6/23まで】,6,113,False,2,0,30,False
776,6114,カズマの誕生日２－３【6/23まで】,6,114,False,3,0,30,False
777,6115,カズマの誕生日２－４【6/23まで】,6,115,False,3,0,1,False
778,6116,シャーリーの誕生日２－１【8/18まで】,6,116,False,1,0,30,False
779,6117,シャーリーの誕生日２－２【8/18まで】,6,117,False,2,0,30,False
780,6118,シャーリーの誕生日２－３【8/18まで】,6,118,False,3,0,30,False
781,6119,シャーリーの誕生日２－４【8/18まで】,6,119,False,3,0,1,False
782,6120,お返しチョ～だい！１【3/24まで】,6,120,False,1,42,30,False
783,6121,お返しチョ～だい！２【3/24まで】,6,121,False,2,43,30,False
784,6122,お返しチョ～だい！３【3/24まで】,6,122,False,3,44,30,False
785,6123,お返しチョ～だい！４【3/24まで】,6,123,False,3,45,1,False
786,6124,花より団子だべ１【4/14まで】,6,124,False,1,46,30,False
787,6125,花より団子だべ２【4/14まで】,6,125,False,2,47,30,False
788,6126,花より団子だべ３【4/14まで】,6,126,False,3,48,30,False
789,6127,花より団子だべ４【4/14まで】,6,127,False,3,49,1,False
790,6128,あっぱれ五月晴れ！１【5/26まで】,6,128,False,1,50,30,False
791,6129,あっぱれ五月晴れ！２【5/26まで】,6,129,False,2,51,30,False
792,6130,あっぱれ五月晴れ！３【5/26まで】,6,130,False,2,52,30,False
793,6131,あっぱれ五月晴れ！４【5/26まで】,6,131,False,3,53,30,False
794,6132,宇宙でめぐり会う二人１【7/14まで】,6,132,False,1,54,30,False
795,6133,宇宙でめぐり会う二人２【7/14まで】,6,133,False,2,55,30,False
796,6134,宇宙でめぐり会う二人３【7/14まで】,6,134,False,2,56,30,False
797,6135,宇宙でめぐり会う二人４【7/14まで】,6,135,False,3,57,1,False
798,6136,初夏を駆ける１【8/4まで】,6,136,False,1,58,30,False
799,6137,初夏を駆ける２【8/4まで】,6,137,False,2,59,30,False
800,6138,初夏を駆ける３【8/4まで】,6,138,False,3,60,30,False
801,6139,初夏を駆ける４【8/4まで】,6,139,False,3,61,30,False
802,6140,あっちぃーの夏盛り！１【8/25まで】,6,140,False,1,62,30,False
803,6141,あっちぃーの夏盛り！２【8/25まで】,6,141,False,2,63,30,False
804,6142,あっちぃーの夏盛り！３【8/25まで】,6,142,False,2,64,1,False
805,6143,あっちぃーの夏盛り！４【8/25まで】,6,143,False,3,65,1,False
