---,QuestId,IsFirstTime,RewardId
1247,6069,False,1000200
1248,6070,True,1000100
1249,6070,False,1000100
1250,6071,True,1000200
1251,6071,False,1000200
1252,6072,True,1000200
1253,6072,False,1000200
1254,6073,True,6020122
1255,6073,False,1000200
1256,6074,True,1000100
1257,6074,False,1000100
1258,6075,True,1000100
1259,6075,False,1000100
1260,6076,True,6001015
1261,6076,False,1000100
1262,6077,True,1000100
1263,6077,False,1000100
1264,6078,True,1000100
1265,6078,False,1000100
1266,6079,True,6001016
1267,6079,False,1000100
1268,6080,True,7000235
1269,6080,False,1000100
1270,6081,True,8006016
1271,6082,True,8006008
1272,6083,True,8006019
1273,6084,True,1000200
1274,6084,False,1000100
1275,6085,True,1000200
1276,6085,False,1000100
1277,6086,True,6020124
1278,6086,False,1000100
1279,6087,True,7002407
1280,6087,False,1000100
1281,6088,True,1000100
1282,6088,False,1000100
1283,6089,True,1000200
1284,6089,False,1000100
1285,6090,True,12006004
1286,6090,False,1000100
1287,6091,True,7002408
1288,6091,False,1000100
1289,6092,True,1000200
1290,6092,False,1000100
1291,6093,True,1000200
1292,6093,False,1000100
1293,6094,True,6020098
1294,6094,False,1000100
1295,6095,True,7002409
1296,6095,False,1000100
1297,6100,True,8006010
1298,6101,True,8006013
1299,6102,True,8006022
1300,6103,True,8006003
1301,6104,True,1000100
1302,6105,True,1000100
1303,6106,True,1000200
1304,6107,True,8006009
1305,6108,True,1000100
1306,6109,True,1000100
1307,6110,True,1000200
1308,6111,True,8006021
1309,6112,True,1000100
1310,6113,True,1000100
1311,6114,True,1000200
1312,6115,True,8006020
1313,6116,True,1000100
1314,6117,True,1000100
1315,6118,True,1000200
1316,6119,True,8006002
1317,6120,True,1000100
1318,6120,False,1000100
1319,6121,True,1000200
1320,6121,False,1000100
1321,6122,True,6020082
1322,6122,False,1000100
1323,6123,True,7002411
1324,6123,False,1000100
1325,6124,True,1000100
1326,6124,False,1000100
1327,6125,True,1000200
1328,6125,False,1000100
1329,6126,True,6020102
1330,6126,False,1000100
1331,6127,True,3000135
1332,6127,False,1000100
1333,6128,True,1000100
1334,6128,False,1000100
1335,6129,True,1000200
1336,6129,False,1000100
1337,6130,True,6020062
1338,6130,False,1000100
1339,6131,True,7002412
1340,6131,False,1000100
1341,6132,True,1000100
1342,6132,False,1000100
1343,6133,True,1000200
1344,6133,False,1000100
1345,6134,True,6030068
1346,6134,False,1000100
1347,6135,True,7002413
1348,6135,False,1000100
1349,6136,True,1000100
1350,6136,False,1000100
1351,6137,True,1000200
1352,6137,False,1000100
1353,6138,True,1000300
1354,6138,False,1000100
1355,6139,True,6020114
1356,6139,False,1000100
1357,6140,True,1000100
1358,6140,False,1000100
1359,6141,True,1000200
1360,6141,False,1000100
1361,6142,True,6030005
1362,6142,False,1000100
1363,6143,True,7002414
1364,6143,False,1000100
