---,ShopId,ItemTypeId,RewardId,Cp,IsNewIcon,IsSale,IsEnable
739,3,3,3000052,4400,False,False,True
740,3,3,3000131,4400,False,False,True
741,3,3,3000013,4400,False,False,True
742,3,3,3000074,4400,False,False,True
743,3,3,3000033,4400,False,False,True
744,3,3,3000202,4400,False,False,True
745,3,3,3000049,4400,False,False,True
746,3,3,3000206,4400,False,False,True
747,3,3,3000134,4400,False,False,True
748,3,3,3000048,4400,False,False,True
749,3,3,3000141,4400,False,False,True
750,3,3,3000142,4400,False,False,True
751,3,3,3000093,4400,False,False,True
752,3,3,3000047,30000,False,False,True
753,3,3,3000137,10000,False,False,True
754,3,3,3000113,2000,False,True,True
755,3,3,3000143,4400,False,False,True
756,3,3,3000040,4400,False,False,True
757,3,3,3000127,10000,False,False,True
758,3,3,3000099,30000,False,False,True
759,3,3,3000057,4400,False,False,True
760,3,3,3000011,4400,False,False,True
761,3,3,3000096,4400,False,False,True
762,3,3,3000138,4400,False,False,False
763,3,3,3000103,4400,False,False,False
764,3,3,3000106,4400,False,False,False
765,3,3,3000031,4400,False,False,True
766,3,3,3000014,4400,False,False,True
767,3,3,3000046,4400,False,False,True
768,3,3,3000092,6300,False,False,True
769,3,3,3000068,6300,False,False,True
770,3,3,3000088,6300,False,False,True
771,3,3,3000070,30000,False,False,True
772,3,3,3000029,30000,False,False,True
773,3,3,3000136,10000,False,False,True
774,3,4,4030031,3000,False,False,True
775,3,4,4030032,3000,False,False,True
776,3,4,4030033,2700,False,False,True
777,3,4,4030034,2700,False,False,True
778,3,4,4030035,3400,False,False,True
779,3,4,4040041,3000,False,False,True
780,3,4,4040042,3000,False,False,True
781,3,4,4040043,2700,False,False,True
782,3,4,4040044,2700,False,False,True
783,3,4,4040045,3400,False,False,True
784,3,4,4060061,3000,False,False,True
785,3,4,4060062,3000,False,False,True
786,3,4,4060063,2700,False,False,True
787,3,4,4060064,2700,False,False,True
788,3,4,4060065,3400,False,False,True
789,3,4,4080081,3000,False,False,True
790,3,4,4080082,3000,False,False,True
791,3,4,4080083,2700,False,False,True
792,3,4,4080084,2700,False,False,True
793,3,4,4080085,3400,False,False,True
794,3,4,4090091,3000,False,False,True
795,3,4,4090092,3000,False,False,True
796,3,4,4090093,2700,False,False,True
797,3,4,4090094,2700,False,False,True
798,3,4,4090095,3400,False,False,True
799,3,4,4100101,3000,False,False,True
800,3,4,4100102,3000,False,False,True
801,3,4,4100103,2700,False,False,True
802,3,4,4100104,2700,False,False,True
803,3,4,4100105,3400,False,False,True
804,3,4,4110111,3000,False,False,True
805,3,4,4110112,3000,False,False,True
806,3,4,4110113,2700,False,False,True
807,3,4,4110114,2700,False,False,True
808,3,4,4110115,3400,False,False,True
809,3,4,4120121,3000,False,False,True
810,3,4,4120122,3000,False,False,True
811,3,4,4120123,2700,False,False,True
812,3,4,4120124,2700,False,False,True
813,3,4,4120125,3400,False,False,True
814,3,4,4070071,3000,False,False,True
815,3,4,4070072,3000,False,False,True
816,3,4,4070073,2700,False,False,True
817,3,4,4070074,2700,False,False,True
818,3,4,4070075,3400,False,False,True
819,3,4,4140141,6300,False,False,True
820,3,4,4140142,6300,False,False,True
821,3,4,4140143,5600,False,False,True
822,3,4,4140144,5600,False,False,True
823,3,4,4140145,7000,False,False,True
824,3,4,4130131,3000,False,False,False
825,3,4,4130132,3000,False,False,False
826,3,4,4130133,2700,False,False,False
827,3,4,4130134,2700,False,False,False
828,3,4,4130135,3400,False,False,False
829,3,6,6010002,1700,False,False,True
830,3,6,6010003,1700,False,False,True
831,3,6,6010004,1700,False,False,True
832,3,6,6010005,1700,False,False,True
833,3,6,6010006,1700,False,False,True
834,3,6,6010007,1700,False,False,True
835,3,6,6010008,1700,False,False,True
836,3,6,6010009,1700,False,False,True
837,3,6,6010027,1700,False,False,True
838,3,6,6010010,1700,False,False,True
839,3,6,6010012,1700,False,False,True
840,3,6,6010021,1700,False,False,True
841,3,6,6010022,1700,False,False,True
842,3,6,6010030,1700,False,False,True
843,3,6,6010031,1700,False,False,True
844,3,6,6020001,1800,False,False,True
845,3,6,6020002,1800,False,False,True
846,3,6,6020003,1800,False,False,True
847,3,6,6020004,1800,False,False,True
848,3,6,6020005,1800,False,False,True
849,3,6,6020006,1800,False,False,True
850,3,6,6020007,1800,False,False,True
851,3,6,6020008,1800,False,False,True
852,3,6,6020009,1800,False,False,True
853,3,6,6020010,1800,False,False,True
854,3,6,6020011,1800,False,False,True
855,3,6,6020012,1800,False,False,True
856,3,6,6020013,1800,False,False,True
857,3,6,6020014,1800,False,False,True
858,3,6,6020015,1800,False,False,True
859,3,6,6020016,1800,False,False,True
860,3,6,6020017,1800,False,False,True
861,3,6,6020018,1800,False,False,True
862,3,6,6020019,1800,False,False,True
863,3,6,6020020,1800,False,False,True
864,3,6,6020021,1800,False,False,True
865,3,6,6020022,1800,False,False,True
866,3,6,6020056,1800,False,False,True
867,3,6,6020057,1800,False,False,True
868,3,6,6020058,1800,False,False,True
869,3,6,6020059,1800,False,False,True
870,3,6,6020027,1800,False,False,True
871,3,6,6020034,1800,False,False,True
872,3,6,6020040,1800,False,False,True
873,3,6,6020042,1800,False,False,True
874,3,6,6020043,1800,False,False,True
875,3,6,6020055,1800,False,False,True
876,3,6,6020072,1800,False,False,True
877,3,6,6020073,1800,False,False,True
878,3,6,6020077,1800,False,False,True
879,3,6,6030011,1800,False,False,True
880,3,6,6030012,1800,False,False,True
881,3,6,6030013,1800,False,False,True
882,3,6,6030015,1800,False,False,True
883,3,6,6030016,1800,False,False,True
884,3,6,6030017,1800,False,False,True
885,3,6,6030018,1800,False,False,True
886,3,6,6030053,1800,False,False,True
887,3,6,6030059,1800,False,False,True
888,3,6,6030006,1800,False,False,True
889,3,6,6030010,1800,False,False,True
890,3,6,6030025,1800,False,False,True
891,3,6,6030033,1800,False,False,True
892,3,6,6030034,1800,False,False,True
893,3,6,6030036,1800,False,False,True
894,3,6,6030067,1800,False,False,True
895,3,6,6030075,1800,False,False,True
896,3,6,6030076,1800,False,False,True
897,3,6,6010018,1800,False,False,True
898,3,6,6020028,1800,False,False,True
899,3,6,6020029,1800,False,False,True
900,3,6,6020037,1800,False,False,True
901,3,6,6020039,1800,False,False,True
902,3,6,6020053,1800,False,False,True
903,3,6,6020080,1800,False,False,True
904,3,6,6030007,1800,False,False,True
905,3,6,6030020,1800,False,False,True
906,3,6,6030021,1800,False,False,True
907,3,6,6030030,1800,False,False,True
908,3,6,6030031,1800,False,False,True
909,3,6,6030051,1800,False,False,True
910,3,6,6030062,1800,False,False,True
911,3,6,6030074,1800,False,False,True
912,3,6,6010016,1800,False,False,True
913,3,6,6010028,1800,False,False,True
914,3,6,6020031,1800,False,False,True
915,3,6,6020038,1800,False,False,True
916,3,6,6020060,1800,False,False,True
917,3,6,6020078,1800,False,False,True
918,3,6,6030022,1800,False,False,True
919,3,6,6030041,1800,False,False,True
920,3,11,11000002,1000,False,False,True
921,3,11,11000004,1000,False,False,True
922,3,11,11000005,1000,False,False,True
923,3,11,11000006,1000,False,False,True
924,3,11,11000008,1000,False,False,True
925,3,11,11000012,1000,False,False,True
926,3,11,11000014,1000,False,False,True
927,3,11,11000015,1000,False,False,True
928,3,11,11000018,1000,False,False,True
929,3,11,11000020,1000,False,False,True
930,3,11,11000023,1000,False,False,True
931,3,11,11000025,1000,False,False,True
932,3,11,11000026,1800,False,False,True
933,3,11,11000027,1800,False,False,True
934,3,11,11000028,1800,False,False,True
935,3,11,11000029,1800,False,False,True
936,3,11,11000030,1800,False,False,True
937,3,11,11000031,1800,False,False,True
938,3,11,11000003,1000,False,False,True
939,3,11,11000007,1000,False,False,True
940,3,11,11000009,1000,False,False,True
941,3,11,11000010,1000,False,False,True
942,3,11,11000011,1000,False,False,True
943,3,11,11000013,1000,False,False,True
944,3,11,11000016,1000,False,False,True
945,3,11,11000017,1000,False,False,True
946,3,11,11000019,1000,False,False,True
947,3,11,11000021,1000,False,False,True
948,3,11,11000022,1000,False,False,True
949,3,11,11000024,1000,False,False,True
950,3,12,12001008,20000,False,False,True
951,3,12,12002006,20000,False,False,True
952,3,12,12003006,20000,False,False,True
953,3,12,12004007,20000,False,False,True
954,3,12,12005005,20000,False,False,True
955,3,12,12006008,20000,False,False,True
956,3,12,12001007,20000,False,False,True
957,3,12,12002008,20000,False,False,True
958,3,12,12003008,20000,False,False,True
959,3,12,12004006,20000,False,False,True
960,3,12,12005007,20000,False,False,True
961,3,12,12006006,20000,False,False,True
962,3,12,12001001,30000,False,False,False
963,3,12,12001002,30000,False,False,False
964,3,12,12001003,30000,True,False,False
965,3,12,12001004,30000,False,False,True
966,3,12,12001005,30000,True,False,False
967,3,12,12001006,30000,True,False,False
968,3,12,12002001,30000,False,False,False
969,3,12,12002002,30000,False,False,False
970,3,12,12002003,30000,True,False,False
971,3,12,12002004,30000,False,False,True
972,3,12,12002005,30000,True,False,False
973,3,12,12002007,30000,True,False,False
974,3,12,12003001,30000,False,False,False
975,3,12,12003002,30000,False,False,False
976,3,12,12003003,30000,True,False,False
977,3,12,12003004,30000,False,False,True
978,3,12,12003005,30000,True,False,False
979,3,12,12003007,30000,True,False,False
980,3,12,12004001,30000,False,False,False
981,3,12,12004002,30000,False,False,False
982,3,12,12004003,30000,True,False,False
983,3,12,12004004,30000,False,False,True
984,3,12,12004005,30000,True,False,False
985,3,12,12004008,30000,True,False,False
986,3,12,12005001,30000,False,False,False
987,3,12,12005002,30000,False,False,False
988,3,12,12005003,30000,True,False,False
989,3,12,12005004,30000,False,False,True
990,3,12,12005006,30000,True,False,False
991,3,12,12005008,30000,True,False,False
992,3,12,12006001,30000,False,False,False
993,3,12,12006002,30000,False,False,False
994,3,12,12006003,30000,True,False,False
995,3,12,12006004,30000,False,False,True
996,3,12,12006005,30000,True,False,False
997,3,12,12006007,30000,True,False,False
998,3,5,5000000,60,False,False,True
999,3,5,5000001,60,False,False,True
1000,3,5,5000002,60,False,False,True
1001,3,5,5000004,60,False,False,True
1002,3,5,5000005,60,False,False,True
1003,3,5,5000008,60,False,False,True
1004,3,5,5000010,60,False,False,True
1005,3,5,5000014,60,False,False,True
1006,3,5,5000015,60,False,False,True
1007,3,5,5000019,60,False,False,True
1008,3,5,5000022,60,False,False,True
1009,3,5,5000025,60,False,False,True
1010,3,5,5000026,60,False,False,True
1011,3,5,5000027,60,False,False,True
1012,3,5,5000033,60,False,False,True
1013,3,5,5000034,60,False,False,True
1014,3,5,5000038,60,False,False,True
1015,3,5,5000043,60,False,False,True
1016,3,5,5000045,60,False,False,True
1017,3,5,5000048,60,False,False,True
1018,3,5,5000053,60,False,False,True
1019,3,5,5000054,60,False,False,True
1020,3,5,5000055,60,False,False,True
1021,3,5,5000057,60,False,False,True
1022,3,5,5000049,60,False,False,True
1023,3,5,5000003,60,False,False,True
1024,3,5,5000006,60,False,False,True
1025,3,5,5000007,60,False,False,True
1026,3,5,5000009,60,False,False,True
1027,3,5,5000011,60,False,False,True
1028,3,5,5000012,60,False,False,True
1029,3,5,5000013,60,False,False,True
1030,3,5,5000016,60,False,False,True
1031,3,5,5000017,60,False,False,True
1032,3,5,5000018,60,False,False,True
1033,3,5,5000020,60,False,False,True
1034,3,5,5000021,60,False,False,True
1035,3,5,5000023,60,False,False,True
1036,3,5,5000024,60,False,False,True
1037,3,5,5000028,60,False,False,True
1038,3,5,5000029,60,False,False,True
1039,3,5,5000030,60,False,False,True
1040,3,5,5000031,60,False,False,True
1041,3,5,5000032,60,False,False,True
1042,3,5,5000035,60,False,False,True
1043,3,5,5000036,60,False,False,True
1044,3,5,5000037,60,False,False,True
1045,3,5,5000039,60,False,False,True
1046,3,5,5000040,60,False,False,True
1047,3,5,5000041,60,False,False,True
1048,3,5,5000042,60,False,False,True
1049,3,5,5000044,60,False,False,True
1050,3,5,5000046,60,False,False,True
1051,3,5,5000047,60,False,False,True
1052,3,5,5000050,60,False,False,True
1053,3,5,5000051,60,False,False,True
1054,3,5,5000052,60,False,False,True
1055,3,5,5000056,60,False,False,True
1056,3,3,3000135,10000,False,False,True
1057,4,3,3000004,4400,False,False,True
1058,4,3,3000035,4400,False,False,True
1059,4,3,3000042,4400,False,False,True
1060,4,3,3000063,4400,False,False,True
1061,4,3,3000072,4400,False,False,True
1062,4,3,3000076,4400,False,False,True
1063,4,3,3000107,4400,False,False,True
1064,4,3,3000012,4400,False,False,True
1065,4,3,3000023,4400,False,False,True
1066,4,3,3000060,4400,False,False,True
1067,4,3,3000067,4400,False,False,True
1068,4,3,3000069,4400,False,False,True
1069,4,3,3000080,4400,False,False,True
1070,4,3,3000120,2000,False,True,True
1071,4,3,3000128,4400,False,False,True
1072,4,3,3000019,4400,False,False,True
1073,4,3,3000038,4400,False,False,True
1074,4,3,3000064,2000,False,True,True
1075,4,3,3000078,4400,False,False,True
1076,4,3,3000085,4400,False,False,True
1077,4,3,3000097,4400,False,False,True
1078,4,3,3000119,4400,False,False,True
1079,4,3,3000020,4400,False,False,True
1080,4,3,3000125,4400,False,False,True
1081,4,3,3000053,2000,False,True,True
1082,4,3,3000065,4400,False,False,True
1083,4,3,3000018,4400,False,False,True
1084,4,3,3000084,2000,False,True,True
1085,4,3,3000100,4400,False,False,True
1086,4,3,3000024,4400,False,False,True
1087,4,3,3000118,4400,False,False,True
1088,4,3,3000122,4400,False,False,True
1089,4,3,3000030,2000,False,True,True
1090,4,3,3000017,4400,False,False,True
1091,4,3,3000052,4400,False,False,True
1092,4,3,3000131,4400,False,False,True
1093,4,3,3000013,4400,False,False,True
1094,4,3,3000074,4400,False,False,True
1095,4,3,3000033,4400,False,False,True
1096,4,3,3000202,4400,False,False,True
1097,4,3,3000049,4400,False,False,True
1098,4,3,3000206,4400,False,False,True
1099,4,3,3000134,4400,False,False,True
1100,4,3,3000048,4400,False,False,True
1101,4,3,3000141,4400,False,False,True
1102,4,3,3000142,4400,False,False,True
1103,4,3,3000093,4400,False,False,True
1104,4,3,3000047,30000,False,False,True
1105,4,3,3000137,10000,False,False,True
1106,4,3,3000113,2000,False,True,True
1107,4,3,3000143,4400,False,False,True
1108,4,3,3000040,4400,False,False,True
1109,4,3,3000127,10000,False,False,True
1110,4,3,3000099,30000,False,False,True
1111,4,3,3000057,4400,False,False,True
1112,4,3,3000011,4400,False,False,True
1113,4,3,3000096,4400,False,False,True
1114,4,3,3000138,4400,False,False,False
1115,4,3,3000103,4400,False,False,False
1116,4,3,3000106,4400,False,False,False
1117,4,3,3000031,4400,False,False,True
1118,4,3,3000014,4400,False,False,True
1119,4,3,3000046,4400,False,False,True
1120,4,3,3000092,6300,False,False,True
1121,4,3,3000068,6300,False,False,True
1122,4,3,3000088,6300,False,False,True
1123,4,3,3000070,30000,False,False,True
1124,4,3,3000029,30000,False,False,True
1125,4,3,3000136,10000,False,False,True
1126,4,4,4030031,3000,False,False,True
1127,4,4,4030032,3000,False,False,True
1128,4,4,4030033,2700,False,False,True
1129,4,4,4030034,2700,False,False,True
1130,4,4,4030035,3400,False,False,True
1131,4,4,4040041,3000,False,False,True
1132,4,4,4040042,3000,False,False,True
1133,4,4,4040043,2700,False,False,True
1134,4,4,4040044,2700,False,False,True
1135,4,4,4040045,3400,False,False,True
1136,4,4,4060061,3000,False,False,True
1137,4,4,4060062,3000,False,False,True
1138,4,4,4060063,2700,False,False,True
1139,4,4,4060064,2700,False,False,True
1140,4,4,4060065,3400,False,False,True
1141,4,4,4080081,3000,False,False,True
1142,4,4,4080082,3000,False,False,True
1143,4,4,4080083,2700,False,False,True
1144,4,4,4080084,2700,False,False,True
1145,4,4,4080085,3400,False,False,True
1146,4,4,4090091,3000,False,False,True
1147,4,4,4090092,3000,False,False,True
1148,4,4,4090093,2700,False,False,True
1149,4,4,4090094,2700,False,False,True
1150,4,4,4090095,3400,False,False,True
1151,4,4,4100101,3000,False,False,True
1152,4,4,4100102,3000,False,False,True
1153,4,4,4100103,2700,False,False,True
1154,4,4,4100104,2700,False,False,True
1155,4,4,4100105,3400,False,False,True
1156,4,4,4110111,3000,False,False,True
1157,4,4,4110112,3000,False,False,True
1158,4,4,4110113,2700,False,False,True
1159,4,4,4110114,2700,False,False,True
1160,4,4,4110115,3400,False,False,True
1161,4,4,4120121,3000,False,False,True
1162,4,4,4120122,3000,False,False,True
1163,4,4,4120123,2700,False,False,True
1164,4,4,4120124,2700,False,False,True
1165,4,4,4120125,3400,False,False,True
1166,4,4,4070071,3000,False,False,True
1167,4,4,4070072,3000,False,False,True
1168,4,4,4070073,2700,False,False,True
1169,4,4,4070074,2700,False,False,True
1170,4,4,4070075,3400,False,False,True
1171,4,4,4140141,4400,False,False,True
1172,4,4,4140142,4400,False,False,True
1173,4,4,4140143,3900,False,False,True
1174,4,4,4140144,3900,False,False,True
1175,4,4,4140145,4900,False,False,True
1176,4,4,4130131,3000,False,False,False
1177,4,4,4130132,3000,False,False,False
1178,4,4,4130133,2700,False,False,False
1179,4,4,4130134,2700,False,False,False
1180,4,4,4130135,3400,False,False,False
1181,4,6,6010002,1700,False,False,True
1182,4,6,6010003,1700,False,False,True
1183,4,6,6010004,1700,False,False,True
1184,4,6,6010005,1700,False,False,True
1185,4,6,6010006,1700,False,False,True
1186,4,6,6010007,1700,False,False,True
1187,4,6,6010008,1700,False,False,True
1188,4,6,6010009,1700,False,False,True
1189,4,6,6010027,1700,False,False,True
1190,4,6,6010010,1700,False,False,True
1191,4,6,6010012,1700,False,False,True
1192,4,6,6010021,1700,False,False,True
1193,4,6,6010022,1700,False,False,True
1194,4,6,6010030,1700,False,False,True
1195,4,6,6010031,1700,False,False,True
1196,4,6,6020001,1800,False,False,True
1197,4,6,6020002,1800,False,False,True
1198,4,6,6020003,1800,False,False,True
1199,4,6,6020004,1800,False,False,True
1200,4,6,6020005,1800,False,False,True
1201,4,6,6020006,1800,False,False,True
1202,4,6,6020007,1800,False,False,True
1203,4,6,6020008,1800,False,False,True
1204,4,6,6020009,1800,False,False,True
1205,4,6,6020010,1800,False,False,True
1206,4,6,6020011,1800,False,False,True
1207,4,6,6020012,1800,False,False,True
1208,4,6,6020013,1800,False,False,True
1209,4,6,6020014,1800,False,False,True
1210,4,6,6020015,1800,False,False,True
1211,4,6,6020016,1800,False,False,True
1212,4,6,6020017,1800,False,False,True
1213,4,6,6020018,1800,False,False,True
1214,4,6,6020019,1800,False,False,True
1215,4,6,6020020,1800,False,False,True
1216,4,6,6020021,1800,False,False,True
1217,4,6,6020022,1800,False,False,True
1218,4,6,6020056,1800,False,False,True
1219,4,6,6020057,1800,False,False,True
1220,4,6,6020058,1800,False,False,True
1221,4,6,6020059,1800,False,False,True
1222,4,6,6020027,1800,False,False,True
1223,4,6,6020034,1800,False,False,True
1224,4,6,6020040,1800,False,False,True
1225,4,6,6020042,1800,False,False,True
1226,4,6,6020043,1800,False,False,True
1227,4,6,6020055,1800,False,False,True
1228,4,6,6020072,1800,False,False,True
1229,4,6,6020073,1800,False,False,True
1230,4,6,6020077,1800,False,False,True
1231,4,6,6030011,1800,False,False,True
1232,4,6,6030012,1800,False,False,True
1233,4,6,6030013,1800,False,False,True
1234,4,6,6030015,1800,False,False,True
1235,4,6,6030016,1800,False,False,True
1236,4,6,6030017,1800,False,False,True
1237,4,6,6030018,1800,False,False,True
1238,4,6,6030053,1800,False,False,True
1239,4,6,6030059,1800,False,False,True
1240,4,6,6030006,1800,False,False,True
1241,4,6,6030010,1800,False,False,True
1242,4,6,6030025,1800,False,False,True
1243,4,6,6030033,1800,False,False,True
1244,4,6,6030034,1800,False,False,True
1245,4,6,6030036,1800,False,False,True
1246,4,6,6030067,1800,False,False,True
1247,4,6,6030075,1800,False,False,True
1248,4,6,6030076,1800,False,False,True
1249,4,6,6010018,1800,False,False,True
1250,4,6,6020028,1800,False,False,True
1251,4,6,6020029,1800,False,False,True
1252,4,6,6020037,1800,False,False,True
1253,4,6,6020039,1800,False,False,True
1254,4,6,6020053,1800,False,False,True
1255,4,6,6020080,1800,False,False,True
1256,4,6,6030007,1800,False,False,True
1257,4,6,6030020,1800,False,False,True
1258,4,6,6030021,1800,False,False,True
1259,4,6,6030030,1800,False,False,True
1260,4,6,6030031,1800,False,False,True
1261,4,6,6030051,1800,False,False,True
1262,4,6,6030062,1800,False,False,True
1263,4,6,6030074,1800,False,False,True
1264,4,6,6010016,1800,False,False,True
1265,4,6,6010028,1800,False,False,True
1266,4,6,6020031,1800,False,False,True
1267,4,6,6020038,1800,False,False,True
1268,4,6,6020060,1800,False,False,True
1269,4,6,6020078,1800,False,False,True
1270,4,6,6030022,1800,False,False,True
1271,4,6,6030041,1800,False,False,True
1272,4,11,11000002,1000,False,False,True
1273,4,11,11000004,1000,False,False,True
1274,4,11,11000005,1000,False,False,True
1275,4,11,11000006,1000,False,False,True
1276,4,11,11000008,1000,False,False,True
1277,4,11,11000012,1000,False,False,True
1278,4,11,11000014,1000,False,False,True
1279,4,11,11000015,1000,False,False,True
1280,4,11,11000018,1000,False,False,True
1281,4,11,11000020,1000,False,False,True
1282,4,11,11000023,1000,False,False,True
1283,4,11,11000025,1000,False,False,True
1284,4,11,11000026,1800,False,False,True
1285,4,11,11000027,1800,False,False,True
1286,4,11,11000028,1800,False,False,True
1287,4,11,11000029,1800,False,False,True
1288,4,11,11000030,1800,False,False,True
1289,4,11,11000031,1800,False,False,True
1290,4,11,11000003,1000,False,False,True
1291,4,11,11000007,1000,False,False,True
1292,4,11,11000009,1000,False,False,True
1293,4,11,11000010,1000,False,False,True
1294,4,11,11000011,1000,False,False,True
1295,4,11,11000013,1000,False,False,True
1296,4,11,11000016,1000,False,False,True
1297,4,11,11000017,1000,False,False,True
1298,4,11,11000019,1000,False,False,True
1299,4,11,11000021,1000,False,False,True
1300,4,11,11000022,1000,False,False,True
1301,4,11,11000024,1000,False,False,True
1302,4,12,12001008,20000,False,False,True
1303,4,12,12002006,20000,False,False,True
1304,4,12,12003006,20000,False,False,True
1305,4,12,12004007,20000,False,False,True
1306,4,12,12005005,20000,False,False,True
1307,4,12,12006008,20000,False,False,True
1308,4,12,12001007,20000,False,False,True
1309,4,12,12002008,20000,False,False,True
1310,4,12,12003008,20000,False,False,True
1311,4,12,12004006,20000,False,False,True
1312,4,12,12005007,20000,False,False,True
1313,4,12,12006006,20000,False,False,True
1314,4,12,12001001,30000,False,False,False
1315,4,12,12001002,30000,False,False,False
1316,4,12,12001003,30000,True,False,False
1317,4,12,12001004,30000,False,False,True
1318,4,12,12001005,30000,True,False,False
1319,4,12,12001006,30000,True,False,False
1320,4,12,12002001,30000,False,False,False
1321,4,12,12002002,30000,False,False,False
1322,4,12,12002003,30000,True,False,False
1323,4,12,12002004,30000,False,False,True
1324,4,12,12002005,30000,True,False,False
1325,4,12,12002007,30000,True,False,False
1326,4,12,12003001,30000,False,False,False
1327,4,12,12003002,30000,False,False,False
1328,4,12,12003003,30000,True,False,False
1329,4,12,12003004,30000,False,False,True
1330,4,12,12003005,30000,True,False,False
1331,4,12,12003007,30000,True,False,False
1332,4,12,12004001,30000,False,False,False
1333,4,12,12004002,30000,False,False,False
1334,4,12,12004003,30000,True,False,False
1335,4,12,12004004,30000,False,False,True
1336,4,12,12004005,30000,True,False,False
1337,4,12,12004008,30000,True,False,False
1338,4,12,12005001,30000,False,False,False
1339,4,12,12005002,30000,False,False,False
1340,4,12,12005003,30000,True,False,False
1341,4,12,12005004,30000,False,False,True
1342,4,12,12005006,30000,True,False,False
1343,4,12,12005008,30000,True,False,False
1344,4,12,12006001,30000,False,False,False
1345,4,12,12006002,30000,False,False,False
1346,4,12,12006003,30000,True,False,False
1347,4,12,12006004,30000,False,False,True
1348,4,12,12006005,30000,True,False,False
1349,4,12,12006007,30000,True,False,False
1350,4,5,5000000,60,False,False,True
1351,4,5,5000001,60,False,False,True
1352,4,5,5000002,60,False,False,True
1353,4,5,5000004,60,False,False,True
1354,4,5,5000005,60,False,False,True
1355,4,5,5000008,60,False,False,True
1356,4,5,5000010,60,False,False,True
1357,4,5,5000014,60,False,False,True
1358,4,5,5000015,60,False,False,True
1359,4,5,5000019,60,False,False,True
1360,4,5,5000022,60,False,False,True
1361,4,5,5000025,60,False,False,True
1362,4,5,5000026,60,False,False,True
1363,4,5,5000027,60,False,False,True
1364,4,5,5000033,60,False,False,True
1365,4,5,5000034,60,False,False,True
1366,4,5,5000038,60,False,False,True
1367,4,5,5000043,60,False,False,True
1368,4,5,5000045,60,False,False,True
1369,4,5,5000048,60,False,False,True
1370,4,5,5000053,60,False,False,True
1371,4,5,5000054,60,False,False,True
1372,4,5,5000055,60,False,False,True
1373,4,5,5000057,60,False,False,True
1374,4,5,5000049,60,False,False,True
1375,4,5,5000003,60,False,False,True
1376,4,5,5000006,60,False,False,True
1377,4,5,5000007,60,False,False,True
1378,4,5,5000009,60,False,False,True
1379,4,5,5000011,60,False,False,True
1380,4,5,5000012,60,False,False,True
1381,4,5,5000013,60,False,False,True
1382,4,5,5000016,60,False,False,True
1383,4,5,5000017,60,False,False,True
1384,4,5,5000018,60,False,False,True
1385,4,5,5000020,60,False,False,True
1386,4,5,5000021,60,False,False,True
1387,4,5,5000023,60,False,False,True
1388,4,5,5000024,60,False,False,True
1389,4,5,5000028,60,False,False,True
1390,4,5,5000029,60,False,False,True
1391,4,5,5000030,60,False,False,True
1392,4,5,5000031,60,False,False,True
1393,4,5,5000032,60,False,False,True
1394,4,5,5000035,60,False,False,True
1395,4,5,5000036,60,False,False,True
1396,4,5,5000037,60,False,False,True
1397,4,5,5000039,60,False,False,True
1398,4,5,5000040,60,False,False,True
1399,4,5,5000041,60,False,False,True
1400,4,5,5000042,60,False,False,True
1401,4,5,5000044,60,False,False,True
1402,4,5,5000046,60,False,False,True
1403,4,5,5000047,60,False,False,True
1404,4,5,5000050,60,False,False,True
1405,4,5,5000051,60,False,False,True
1406,4,5,5000052,60,False,False,True
1407,4,5,5000056,60,False,False,True
1408,4,3,3000135,10000,False,False,True
1409,5,3,3000004,4400,False,False,True
1410,5,3,3000035,4400,False,False,True
1411,5,3,3000042,4400,False,False,True
1412,5,3,3000063,4400,False,False,True
1413,5,3,3000072,2000,False,True,True
1414,5,3,3000076,4400,False,False,True
1415,5,3,3000107,4400,False,False,True
1416,5,3,3000012,4400,False,False,True
1417,5,3,3000023,2000,False,True,True
1418,5,3,3000060,4400,False,False,True
1419,5,3,3000067,4400,False,False,True
1420,5,3,3000069,4400,False,False,True
1421,5,3,3000080,4400,False,False,True
1422,5,3,3000120,4400,False,False,True
1423,5,3,3000128,4400,False,False,True
1424,5,3,3000019,4400,False,False,True
1425,5,3,3000038,4400,False,False,True
1426,5,3,3000064,4400,False,False,True
1427,5,3,3000078,4400,False,False,True
1428,5,3,3000085,4400,False,False,True
1429,5,3,3000097,4400,False,False,True
1430,5,3,3000119,4400,False,False,True
1431,5,3,3000020,4400,False,False,True
1432,5,3,3000125,4400,False,False,True
1433,5,3,3000053,4400,False,False,True
1434,5,3,3000065,4400,False,False,True
1435,5,3,3000018,4400,False,False,True
1436,5,3,3000084,4400,False,False,True
1437,5,3,3000100,4400,False,False,True
1438,5,3,3000024,4400,False,False,True
1439,5,3,3000118,2000,False,True,True
1440,5,3,3000122,2000,False,True,True
1441,5,3,3000030,4400,False,False,True
1442,5,3,3000017,4400,False,False,True
1443,5,3,3000052,4400,False,False,True
1444,5,3,3000131,4400,False,False,True
1445,5,3,3000013,4400,False,False,True
1446,5,3,3000074,4400,False,False,True
1447,5,3,3000033,4400,False,False,True
1448,5,3,3000202,2000,False,True,True
1449,5,3,3000049,4400,False,False,True
1450,5,3,3000206,4400,False,False,True
1451,5,3,3000134,4400,False,False,True
1452,5,3,3000048,4400,False,False,True
1453,5,3,3000141,4400,False,False,True
1454,5,3,3000142,4400,False,False,True
