---,Attribute,DamageValue,CrossBreakDamageRate,TAGComboStart,ArmorDamageValue,ShieldDamageValue,ShieldAreaDamageValue,MobDamageValue,MobBigDamageValue,MidStrongholdDamageValue,GuardStrongholdDamageValue,StrongholdDamageValue,DownValue,CrossBreakDownValueRate,HeadShotRate,CriticalHitRate,ScoreRate,ScoreRateNonPlayer,MyDamageRate,FriendDamageRate,VsBossDamageRate,VsBossDownValueRate,FlinchValue,ReactionType,DamageType,AbnormalStateType,AbnormalStateValue,AbnormalStateTime,BlowOffPowerValue,BlowOffType,BlowOffPitchDeg,BlowOffYawDeg,FlinchTime,KnockBackPowerValue,KnockBackPowerValueShield,PeculiarDamageType,PeculiarDamageValue,Mob3Damage,AttackHitStopTime,DamageHitStopTime,ShakeType,StrengthShake,ShakeRate
ATK_Hammer_Grap02,Grap,935,2,0,770,600,770,500,800,0,390,550,875,1,0,1,1,1,1,1,3,1.2,1000,ShootDown,InvincibleBlowOff,None,0,0,10000,OwnerXY,-45,0,0,0,0,None,0,False,0.3,0.3,DampedDynamic,1.5,0.01
ATK_Hammer_Bullet01,Rocket,360,2,0,360,535,450,200,470,0,250,340,1000,1,0,1,1,1,1,1,1,1,1000,BlowOff,InvincibleBlowOff,Burning,1000,12,9000,Unit,75,0,0,0,0,None,0.4,False,0,0.1,ImpactDynamic,1,1
ATK_LargeBeamSaber_Grap01,BeamGrap,500,2,0,500,500,500,500,500,0,250,650,700,1,0,1,1,1,1,1,3,1.2,1000,BlowOff,InvincibleBlowOff,None,0,0,10000,Owner,30,0,0,0,0,None,0,True,0.1,0.5,ImpactDynamic,1,1
ATK_LargeBeamSaber_Grap02,BeamGrap,500,2,0,500,500,500,500,500,0,250,650,700,1,0,1,1,1,1,1,3,1.2,1000,BlowOff,InvincibleBlowOff,None,0,0,10000,Owner,30,0,0,0,0,None,0,True,0.1,0.5,ImpactDynamic,1,1
ATK_LargeBeamSaber_Grap03,BeamGrap,750,2,0,750,750,750,750,750,0,375,650,700,1,0,1,1,1,1,1,3,1.2,1000,BlowOff,InvincibleBlowOff,None,0,0,10000,Owner,30,0,0,0,0,None,0,True,0.1,0.5,ImpactDynamic,1,1
ATK_LargeBeamSaber_Grap04,BeamGrap,750,2,0,750,750,750,750,750,0,375,650,700,1,0,1,1,1,1,1,3,1.2,1000,BlowOff,InvincibleBlowOff,None,0,0,10000,Owner,30,0,0,0,0,None,0,True,0.1,0.5,ImpactDynamic,1,1
ATK_MachineHijack_Bullet01,Bomb,100,2,0,100,0,0,100,200,0,100,200,0,1,0,1,1,1,1,1,1.5,1.2,0,None,InvincibleBlowOff,Palsy,1000,3.2,0,Unit,0,0,1,5000,0,Stop,5,True,0,0,None,1,1
ATK_OptionsShield_Bullet01,Normal,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,BuffShield,0,0,0,Unit,0,0,0,0,0,UseException,1.5,False,0,0,None,1,1
ATK_BlizzardGun_Bullet01,Normal,7,2,0,7,11,11,12,8,0,5,13,10,1,0,1,1.2,1,1,1,1.5,1,0,None,InvincibleBlowOff,Freeze,1000,2,0,Unit,0,0,0,0,0,UseException,0.8,False,0,0,None,1,1
ATK_BlizzardGun_Bullet02,Normal,70,2,0,70,70,70,110,110,0,70,200,140,1,0,1,1.1,1,1,1,1.5,1,0,None,InvincibleBlowOff,Freeze,1000,2.5,0,Unit,0,0,0,0,0,UseException,0.8,False,0,0.02,DampedDynamic,1,1
ATK_PowerBall_Bullet01,Beam,300,2,0,330,250,250,150,344,0,172,750,250,1,0,1,1,1,1,1,1.5,1.2,1000,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.4,2500,0,None,0,False,0,0.02,ImpactStatic,1,1
ATK_PowerBall_Bullet02,Beam,400,2,0,450,450,450,300,666,0,333,1000,400,1,0,1,1,1,1,1,1.5,1.2,1000,None,InvincibleBlowOff,Jamming,1000,2,0,Unit,0,0,0.1,1000,0,None,0,True,0,0.02,ImpactStatic,1,1
ATK_PowerBall_Bullet03,Beam,150,2,0,165,800,800,200,240,0,120,350,250,1,0,1,1,1,1,1,1.5,1.2,350,BlowOff,InvincibleBlowOff,None,0,0,12000,Unit,25,0,0.1,500,0,None,0,True,0,0.09,ImpactStatic,1,1
ATK_RailGun_Bullet01,Laser,350,2,0,350,400,400,400,580,0,290,870,500,1,0,1,1,1,1,1,1,1,1000,BlowOff,InvincibleBlowOff,None,0,0,10000,Unit,0,0,0,0,0,None,0,False,0,0.25,ImpactStatic,1,1
ATK_BeamRifleType03_Bullet01,Beam,100,2,0,120,120,120,150,180,0,85,183,145,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,True,0,0.05,ImpactDynamic,0.5,1.2
ATK_PulseGunType02_Bullet01,Beam,15,2,0,12,12,12,20,4,0,3,6,30,1,0,1,1,1,1,1,1,1,1000,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.6,1500,0,None,0,False,0,0.03,ImpactDynamic,0.2,1
ATK_PulseGunType02_Bullet02,Beam,15,2,0,12,12,12,20,4,0,3,6,30,1,0,1,1,1,1,1,1,1,1000,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.6,1500,0,None,0,False,0,0.03,ImpactDynamic,0.2,1
ATK_PulseGunType02_Bullet03,Beam,15,2,0,12,12,12,20,4,0,3,6,30,1,0,1,1,1,1,1,1,1,1000,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.6,1500,0,None,0,False,0,0.03,ImpactDynamic,0.2,1
ATK_PulseGunType02_Bullet04,Beam,15,2,0,12,12,12,20,4,0,3,6,30,1,0,1,1,1,1,1,1,1,1000,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.6,1500,0,None,0,False,0,0.03,ImpactDynamic,0.2,1
ATK_PulseGunType02_Bullet05,Beam,15,2,0,12,12,12,20,4,0,3,6,30,1,0,1,1,1,1,1,1,1,1000,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.6,1500,0,None,0,False,0,0.03,ImpactDynamic,0.2,1
ATK_BeamSaberType02_Grap01,BeamGrap,200,2,0,200,200,200,150,300,0,200,400,300,1,0,1,1,1,1,1,1,1,1000,Flinch,InvincibleBlowOff,None,0,0,0,Unit,20,0,1,2500,0,None,0,False,0,0,DampedDynamic,5,1
ATK_BeamSaberType02_Grap02,BeamGrap,150,2,0,150,150,150,80,200,0,150,300,200,1,0,1,1,1,1,1,1,1,1000,Flinch,InvincibleBlowOff,None,0,0,0,Unit,20,0,1,3500,0,None,0,False,0,0,DampedDynamic,5,1
ATK_BeamSaberType02_Grap03,BeamGrap,300,2,0,300,300,300,180,375,0,250,500,400,1,0,1,1,1,1,1,1,1,1000,BlowOff,InvincibleBlowOff,None,0,0,0,Unit,-10,0,0,0,0,None,0,False,0.05,0.05,DampedDynamic,5,1
ATK_TurningGun_Bullet01,Beam,150,2,0,200,200,200,80,20,0,10,27,1000,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,10000,OwnerCenter,20,0,0.5,2500,0,None,0,False,0,0.1,ImpactDynamic,1,1
ATK_WideShotType03_Bullet01,Beam,130,2,0,140,130,130,100,120,0,75,190,170,1,0,1,1,1,1,1,1,1,500,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.3,5000,0,None,0,True,0,0.05,DampedStatic,0.5,1.2
ATK_WideShotType03_Bullet02,Beam,130,2,0,140,130,130,100,120,0,75,190,170,1,0,1,1,1,1,1,1,1,500,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.3,5000,0,None,0,True,0,0.05,DampedStatic,0.5,1.2
ATK_MachineGunType03_Bullet01,Bullet,14,2,0,14,11,11,30,20,0,8,33,19,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,ImpactStatic,0.1,0.7
ATK_PlasmaGunType02_Bullet01,Beam,68,2,0,68,90,90,75,18,0,12,24,100,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,DampedStatic,0.3,1
ATK_BeamShotGun_Bullet01,Beam,10,2,0,11,7,6,11,5,0,3,8,16,1,0,1,1,1,1,1,3,1,90,BlowOff,InvincibleBlowOff,None,0,0,6500,Unit,70,0,0,0,0,None,0,False,0,0,ImpactDynamic,0.2,1
ATK_BeamShotGun_Bullet02,Beam,8,2,0,9,6,6,11,5,0,3,8,16,1,0,1,1,1,1,1,3,1,85,BlowOff,InvincibleBlowOff,None,0,0,6500,Unit,70,0,0,0,0,None,0,False,0,0,ImpactDynamic,0.2,1
ATK_BeamShotGun_Bullet03,Beam,4,2,0,5,5,6,11,4,0,2,7,15,1,0,1,1,1,1,1,3,1,90,BlowOff,InvincibleBlowOff,None,0,0,6500,Unit,70,0,0,0,0,None,0,False,0,0,ImpactDynamic,0.2,1
ATK_BeamShotGun_Bullet04,Beam,4,2,0,5,4,6,11,4,0,2,7,15,1,0,1,1,1,1,1,3,1,75,BlowOff,InvincibleBlowOff,None,0,0,6500,Unit,70,0,0,0,0,None,0,False,0,0,ImpactDynamic,0.2,1
ATK_BeamShotGun_Bullet05,Beam,3,2,0,4,3,6,11,4,0,2,7,14,1,0,1,1,1,1,1,3,1,50,BlowOff,InvincibleBlowOff,None,0,0,6500,Unit,70,0,0,0,0,None,0,False,0,0,ImpactDynamic,0.2,1
ATK_BeamRifleType04_Bullet01,Beam,100,2,0,100,100,100,150,170,0,80,180,135,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0.02,ImpactStatic,1,1.2
ATK_3WayBeamGun_Bullet01,Beam,100,2,0,110,70,70,140,45,0,22,50,140,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.6,1500,0,None,0,False,0,0.07,ImpactDynamic,0.2,1
ATK_3WayBeamGun_Bullet02,Beam,80,2,0,90,65,70,140,45,0,22,50,140,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.6,1500,0,None,0,False,0,0.07,ImpactDynamic,0.2,1
ATK_MachineGunType04_Bullet01,Bullet,15,2,0,15,12,12,30,19,0,10,40,20,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,ImpactStatic,0.1,0.7
ATK_RocketLauncherType03_Bullet01,Rocket,65,2,0,50,44,44,50,66,0,36,135,150,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,7500,Center,20,0,0,0,0,None,0,False,0,0.03,ImpactStatic,1,1
ATK_RippleLaser_Bullet01,Beam,85,2,0,85,85,85,150,90,0,60,120,106,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.5,5000,0,None,0,False,0,0.05,DampedStatic,0.5,1.2
ATK_RippleLaserType02_Bullet01,Beam,100,2,0,100,95,95,130,220,0,105,200,145,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,True,0,0.05,DampedStatic,0.5,1.2
ATK_KnockBackGun_Bullet01,Beam,45,2,0,55,60,60,100,40,0,22,60,83,1,0,1,1,1,1,1,1,1,600,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.32,4000,0,None,0,False,0,0.02,ImpactStatic,0.7,1
ATK_KnockBackGunType02_Bullet01,Beam,50,2,0,60,40,40,100,30,0,15,60,83,1,0,1,1,1,1,1,1,1,600,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.4,5000,0,None,0,False,0,0.02,ImpactStatic,0.7,1
ATK_HeartGun_Bullet01,Beam,100,2,0,120,120,120,100,120,0,60,183,145,1,0,1,1,1,1,1,1,1,350,BlowOff,InvincibleBlowOff,None,0,0,15000,Unit,0,0,0.3,10000,0,None,0,True,0,0.15,ImpactDynamic,0.5,1.2
ATK_FireRifle_Bullet01,Beam,60,2,0,60,180,170,130,180,0,90,300,100,1,0,1,1,1,1,1,1.5,1,0,None,InvincibleBlowOff,Burning,1000,5,0,Unit,0,0,0,0,0,UseException,0.18,False,0,0.02,DampedDynamic,2,1.2
ATK_HarpoonGunType02_Bullet01,Bullet,580,2,0,600,600,600,400,746,0,363,900,2000,1,0,1,1,1,1,1,1,0.5,0,None,HarpoonBlowOff,None,0,0,15000,Unit,0,0,0,0,0,None,0,False,0,0.1,ImpactStatic,3,1
ATK_SniperRifleType02_Bullet01,Beam,330,2,0,330,250,250,400,330,0,87,220,250,1,0,1,1,1,1,1,1,1,1000,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.3,500,0,None,0,False,0,0.1,ImpactStatic,3,1
ATK_BeamGatlingGun_Bullet01,Beam,15,2,0,20,25,40,40,14,0,7,23,14,1,0,1,1,1,1,1,0.8,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.3,2000,0,None,0,False,0,0,ImpactStatic,0.1,0.7
ATK_BeamGatlingGun_Bullet02,Beam,14,2,0,19,25,40,40,13,0,6,23,14,1,0,1,1,1,1,1,0.8,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,ImpactStatic,0.1,0.7
ATK_BeamSickleType02_Grap01,Grap,500,2,0,550,300,300,500,650,0,300,420,1000,1,0,1,1,1,1,1,3,1.2,1000,BlowOff,InvincibleBlowOff,None,0,0,15000,Owner,30,-10,0,0,0,None,0,False,0.25,0.25,ImpactStatic,3,1
ATK_BeamSickleType02_Bullet01,Laser,375,2,0,450,450,450,50,33,0,21,70,600,1,0,1,1,1,1,1,0.6,0.6,1000,BlowOff,InvincibleBlowOff,None,0,0,8000,Unit,20,0,0,500,0,None,0,False,0,0.05,RapidDynamic,1,1
ATK_LineStanGun_Bullet01,Laser,50,2,0,50,300,300,150,30,0,20,60,150,1,0,1,1,1,1,1,1.5,1,0,None,InvincibleBlowOff,Palsy,1000,2.6,0,Unit,0,0,0,0,0,None,0,False,0,0,RapidRandom,1,1
ATK_BeamSaberType03_Grap01,BeamGrap,130,2,0,130,200,200,150,180,0,90,200,250,1,0,1,1,1,1,1,3,1.2,1000,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,1,2500,0,None,0,False,0,0,DampedDynamic,5,1
ATK_BeamSaberType03_Grap02,BeamGrap,140,2,0,140,200,200,80,200,0,100,120,188,1,0,1,1,1,1,1,3,1.2,1000,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,1,3500,0,None,0,False,0,0,DampedDynamic,5,1
ATK_BeamSaberType03_Grap03,BeamGrap,200,2,0,200,300,300,180,400,0,200,280,1000,1,0,1,1,1,1,1,3,1.2,0,None,InvincibleBlowOff,None,0,0,15000,OwnerXY,-10,0,0,0,0,None,0,False,0.05,0.05,DampedDynamic,10,5
ATK_BeamSaberType04_Grap01,BeamGrap,130,2,0,150,200,200,150,236,0,118,250,150,1,0,1,1,1,1,1,3,1.2,1000,Flinch,InvincibleBlowOff,Freeze,1000,3,0,Unit,0,0,1,2500,0,UseException,0.8,False,0,0,DampedDynamic,5,1
ATK_BeamSaberType04_Grap02,BeamGrap,70,2,0,100,200,200,80,218,0,109,170,90,1,0,1,1,1,1,1,3,1.2,1000,Flinch,InvincibleBlowOff,Freeze,1000,4,0,Unit,0,0,1,3500,0,UseException,0.8,False,0,0,DampedDynamic,5,1
ATK_BeamSaberType04_Grap03,BeamGrap,250,2,0,300,300,300,180,498,0,249,320,300,1,0,1,1,1,1,1,3,1.2,1000,BlowOff,InvincibleBlowOff,Freeze,1000,5,8000,OwnerXY,25,0,0,0,0,UseException,0.8,False,0.05,0.05,DampedDynamic,10,5
ATK_LanceType02_Grap01,Grap,100,2,0,100,100,100,400,740,0,370,700,200,1,0,1,1,1,1,1,10,5,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0.1,0.1,DampedDynamic,8,1
ATK_LanceType02_Grap02,Grap,18,2,0,18,20,20,0,0,0,0,0,0,1,0,1,1,1,1,1,0.1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,ImpactRandom,1,1
ATK_LanceType02_Grap03,Grap,180,2,0,180,180,180,0,0,0,0,0,0,1,0,1,1,1,1,1,0.1,1,0,None,InvincibleBlowOff,None,0,0,2500,OwnerXY,15,0,0,0,0,None,0,False,0,0,DampedDynamic,5,1
ATK_BoomerangType02_Bullet01,Beam,40,2,0,50,40,40,150,120,0,50,360,65,1,0,1,1,1,1,1,1,1,1000,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.5,3000,0,None,0,False,0,0.2,ImpactDynamic,1,1
ATK_BoomerangType02_Bullet01_Atk02,Beam,40,2,0,50,40,40,150,40,0,30,30,65,1,0,1,1,1,1,1,1,1,1000,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.5,3000,0,None,0,False,0,0.2,ImpactDynamic,1,1
ATK_ShotGunType02_Bullet01,Bullet,33,2,0,33,20,20,33,10,0,5,16,85,1,0,1,1,1,1,1,3,1,125,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,1,1500,0,None,0,False,0,0.03,ImpactDynamic,0.2,1
ATK_ShotGunType02_Bullet02,Bullet,33,2,0,33,20,20,33,10,0,5,16,85,1,0,1,1,1,1,1,3,1,125,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,1,1500,0,None,0,False,0,0.03,ImpactDynamic,0.2,1
ATK_ShotGunType02_Bullet03,Bullet,33,2,0,33,20,20,33,10,0,5,16,85,1,0,1,1,1,1,1,3,1,125,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,1,1500,0,None,0,False,0,0.03,ImpactDynamic,0.2,1
ATK_ShotGunType02_Bullet04,Bullet,33,2,0,33,20,20,33,10,0,5,16,85,1,0,1,1,1,1,1,3,1,125,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,1,1500,0,None,0,False,0,0.03,ImpactDynamic,0.2,1
ATK_ShotGunType02_Bullet05,Bullet,33,2,0,33,20,20,33,10,0,5,16,85,1,0,1,1,1,1,1,3,1,125,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,1,1500,0,None,0,False,0,0.03,ImpactDynamic,0.2,1
ATK_HandGunType03_Bullet01,Bullet,10,2,0,10,14,14,20,10,0,5,25,18,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.2,2000,0,None,0,False,0,0,ImpactStatic,0.1,0.7
ATK_MultiRocketLauncher_Bullet01,Rocket,35,2,0,30,40,50,60,20,0,13,35,42,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0.01,ImpactStatic,1,1
ATK_MultiRocketLauncherType02_Bullet01,Rocket,55,2,0,60,80,60,80,50,0,20,60,90,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0.01,ImpactStatic,1,1
ATK_RocketLauncherType04_Bullet01,Rocket,40,2,0,45,25,25,50,60,0,30,110,25,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,1,4000,0,None,0,False,0,0.02,ImpactStatic,1,1
ATK_RocketLauncherType05_Bullet01,Rocket,40,2,0,45,25,25,50,60,0,30,110,25,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,1,4000,0,None,0,False,0,0.02,ImpactStatic,1,1
ATK_BeamHandGunType02_Bullet01,Beam,8.5,2,0,11,18,30,75,13,0,8,14,23,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,AccumulateDamageUp,0.2,False,0,0,ImpactStatic,0.1,0.7
ATK_BeamHandGunType03_Bullet01,Beam,21,2,0,25,26,29,50,16,0,10,27,24,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,ImpactStatic,0.1,0.7
ATK_BlizzardGunType02_Bullet01,Normal,70,2,0,70,70,70,110,110,0,70,200,140,1,0,1,1.1,1,1,1,1.5,1,0,None,InvincibleBlowOff,Freeze,1000,2.5,0,Unit,0,0,0,0,0,UseException,0.8,False,0,0.02,DampedDynamic,1,1
ATK_BlizzardGunType03_Bullet01,Normal,7,2,0,7,11,11,12,8,0,5,13,10,1,0,1,1.2,1,1,1,1.5,1,0,None,InvincibleBlowOff,Freeze,1000,2,0,Unit,0,0,0,0,0,UseException,0.8,False,0,0,None,1,1
ATK_OptionsShieldType02_Bullet01,Normal,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,BuffShield,0,0,0,Unit,0,0,0,0,0,UseException,1.5,False,0,0,None,1,1
ATK_ShotGunType03_Bullet01,Bullet,12,2,0,10,10,10,20,4,0,2,6,16,1,0,1,1,1,1,1,3,1,1000,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.6,1500,0,None,0,False,0,0.03,ImpactDynamic,0.2,1
ATK_ShotGunType03_Bullet02,Bullet,12,2,0,10,10,10,20,4,0,2,6,16,1,0,1,1,1,1,1,3,1,1000,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.6,1500,0,None,0,False,0,0.03,ImpactDynamic,0.2,1
ATK_ShotGunType03_Bullet03,Bullet,12,2,0,10,10,10,20,2,0,1,6,16,1,0,1,1,1,1,1,3,1,1000,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.6,1500,0,None,0,False,0,0.03,ImpactDynamic,0.2,1
ATK_ShotGunType03_Bullet04,Bullet,12,2,0,10,10,10,20,2,0,1,6,16,1,0,1,1,1,1,1,3,1,1000,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.6,1500,0,None,0,False,0,0.03,ImpactDynamic,0.2,1
ATK_ShotGunType03_Bullet05,Bullet,12,2,0,10,10,10,20,2,0,1,6,16,1,0,1,1,1,1,1,3,1,1000,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.6,1500,0,None,0,False,0,0.03,ImpactDynamic,0.2,1
ATK_BeamRifleType05_Bullet01,Beam,100,2,0,110,120,120,150,150,0,80,180,140,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0.02,ImpactStatic,1,1.2
ATK_LaserType02_Bullet01,Laser,75,2,0,90,90,90,50,28,0,21,42,112,1,0,1,1,1,1,1,0.6,0.6,350,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.2,500,0,None,0,False,0,0.05,RapidDynamic,1,1
ATK_HandGatlingGun_Bullet01,Bullet,13,2,0,13,22,18,20,8,0,6,16,25,1,0,1,1,1,1,1,0.8,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.5,2000,0,None,0,False,0,0,ImpactStatic,0.1,0.7
ATK_HandGatlingGun_Bullet02,Bullet,12,2,0,12,20,15,17,7,0,4,13,25,1,0,1,1,1,1,1,0.8,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,ImpactStatic,0.1,0.7
ATK_HandGunType04_Bullet01,Bullet,5,1.2,7.5,5,14,14,20,10,0,5,25,15,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.2,2000,0,None,0,False,0,0,ImpactStatic,0.1,0.7
Coop_ATK,None,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,None,1,1
Coop_ATK_PulseGun_Coop01,Bomb,10,2,0,8,20,20,10,4,0,3,6,0,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,RapidRandom,0.5,0.5
Coop_ATK_RocketLauncher_Coop01,Bomb,60,2,0,50,50,50,35,30,0,20,40,200,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.3,5000,0,None,0,False,0,0,None,1,1
Coop_ATK_MissileLauncher_Coop01,Bomb,20,2,0,15,20,20,25,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,ImpactStatic,1,1
Coop_ATK_MultipleGrenadeLauncher_Coop01,Bomb,0,2,0,0,0,0,50,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,True,0,0,None,1,1
Coop_ATK_RocketLauncher_Type02_Coop01,Bomb,10,2,0,0,0,0,80,30,0,0,0,60,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.3,5000,0,None,0,False,0,0,None,1,1
Coop_ATK_PlasmaGun_Coop01,BeamBomb,11,2,0,12,13,13,25,8,0,5,13,20,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,True,0,0,RapidRandom,0.5,0.5
Coop_ATK_BothHandsRocketLauncher_Coop01,Bomb,150,2,0,150,20,20,150,30,0,15,0,500,1,0,1,1,1,1,1,1,1,1000,BlowOff,InvincibleBlowOff,None,0,0,10000,Center,40,0,0,0,0,None,0,True,0,0,None,1,1
Coop_ATK_BothHandsRocketLauncher_Coop02,Bomb,150,2,0,150,20,20,150,30,0,15,0,500,1,0,1,1,1,1,1,1,1,1000,BlowOff,InvincibleBlowOff,None,0,0,10000,Center,40,0,0,0,0,None,0,True,0,0,None,1,1
Coop_ATK_GatlingGunAndRocketLauncher_Coop01,Bomb,10,2,0,25,25,25,100,0,0,0,0,20,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,None,1,1
Coop_ATK_Cannon_Coop01,Bomb,100,2,0,100,50,50,140,40,0,30,100,100,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,8000,Center,10,0,0,0,0,None,0,True,0,0,ImpactDynamic,5,1
Coop_ATK_Cannon_Coop02,Bomb,200,2,0,170,170,200,500,290,0,220,350,150,1,0,1,1,1,1,1,1,1,1000,Flinch,InvincibleBlowOff,None,0,0,10000,Center,30,0,0.15,3000,0,None,0,True,0,0,ImpactDynamic,5,1
Coop_ATK_TwinBastardRifle_Coop01,BeamBomb,65,2,0,65,400,400,150,540,0,270,1150,45,1,0,1,1,1,1,1,1,1,1000,BlowOff,InvincibleBlowOff,None,0,0,8000,Center,70,0,0,0,0,None,0,True,0,0.1,ImpactStatic,1,1
Coop_ATK_TwinBastardRifle_Coop02,BeamBomb,37,2,0,37,400,400,150,540,0,270,0,45,1,0,1,1,1,1,1,1,1,1000,BlowOff,InvincibleBlowOff,None,0,0,8000,Center,70,0,0,0,0,None,0,True,0,0.1,ImpactStatic,1,1
Coop_ATK_SatelliteMortar_Bullet01,Rocket,250,2,0,250,250,250,100,50,0,30,0,0,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,True,0,1,ImpactDynamic,1,1
